,Top 25,Top 50,Top 100,Top 200
Colorectal Carcinoma,0.005849378503534,0.01308139534883721,0.030157970320727617,0.06498363721365122
Lymphatic Metastasis,0.015748031496062992,0.04433497536945813,0.061403508771929835,0.0827338129496403
"Condition, Preneoplastic",0.05882352941176471,0.03389830508474577,0.01834862385321101,0.028708133971291863
Alzheimer's Disease,0.007308970099667774,0.015156507413509062,0.029821717990275526,0.06342229199372057
Ovarian Mucinous Adenocarcinoma,0.0,0.0,0.0,0.009478672985781991
Female infertility,0.0,0.03389830508474577,0.01834862385321101,0.009569377990430622
Single Seizure,0.0,0.0,0.0,0.0
Stomach Neoplasms,0.042553191489361715,0.05535055350553506,0.08445945945945947,0.11271676300578035
Pneumonitis,0.04472843450479233,0.06758832565284179,0.11126961483594863,0.14731585518102372
Malignant neoplasm of prostate,0.01051094890510949,0.020869565217391303,0.04228571428571428,0.07944444444444444
Neuroblastoma,0.013949433304272014,0.027598102630444155,0.04727733220768257,0.07695423248278656
