,Top 25,Top 50,Top 100,Top 200
Colorectal Carcinoma,0.0031878371750858267,0.006620892594409024,0.01373222167729279,0.031387935262383516
Lymphatic Metastasis,0.011235955056179777,0.02247191011235955,0.03651685393258427,0.05617977528089888
"Condition, Preneoplastic",0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
Alzheimer's Disease,0.0033500837520938024,0.008375209380234505,0.01407035175879397,0.029815745393634838
Ovarian Mucinous Adenocarcinoma,0.0,0.0,0.0,0.09090909090909093
Female infertility,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111
Single Seizure,0.0,0.0,0.0,0.0
Stomach Neoplasms,0.022357723577235773,0.03048780487804878,0.0508130081300813,0.08536585365853659
Pneumonitis,0.02662229617304493,0.048252911813643926,0.06821963394342763,0.09983361064891846
Malignant neoplasm of prostate,0.005,0.010294117647058823,0.02117647058823529,0.04205882352941177
Neuroblastoma,0.007492287351256059,0.013221683561040106,0.0251211987659762,0.044513001322168365
