#rank	DIAMOnD_node	p_hyper
1	TFE3	0.00030493473607991846
2	TFEC	3.869469112219796e-05
3	TFEB	2.3347151248457697e-06
4	GPNMB	8.03098578111701e-05
5	LEF1	0.001269885089519646
6	STUB1	0.0014080848062217554
7	FOXO1	9.15915173497657e-05
8	SMAD3	4.724750370784871e-05
9	FOXO4	4.615496887755133e-06
10	NLK	1.1610661539421773e-06
11	NOTCH4	4.7060671139511845e-05
12	SMAD2	4.3562344642404656e-05
13	CSH2	9.378438337059501e-07
14	CSH1	1.0456164766849943e-06
15	SMAD9	1.1221576495818655e-06
16	CYP11A1	3.5649444595578564e-08
17	SMAD7	5.902406709499938e-07
18	SMAD1	3.415117342750472e-07
19	SMAD5	1.7009006560365863e-07
20	CXXC5	2.7758280252391012e-09
21	TOB1	8.575047639057908e-09
22	MED24	1.745333221642854e-08
23	MEN1	2.8517724108649653e-08
24	SMAD6	5.228536319160184e-08
25	SMURF2	5.957947446482171e-09
26	RUNX2	3.538765706920488e-09
27	RUNX3	1.4135837463314182e-09
28	WWP1	2.7492339070485917e-09
29	SKIL	2.545389392002251e-09
30	PIAS3	1.2916220486623385e-10
31	PIAS4	1.7759174372770045e-09
32	SKI	2.1266449722324707e-09
33	TGFBR1	2.19599279974675e-10
34	SMURF1	1.035006763910535e-09
35	RNF111	2.6522609665274723e-09
36	ACVR1	5.3489866860119245e-09
37	BAMBI	1.428270740190911e-08
38	ACVR1B	1.7385058040572547e-09
39	BMPR2	1.0643012741531081e-08
40	HDAC1	3.179000894225214e-08
41	RUNX1	1.7440842443497266e-08
42	HIPK2	2.4530858376716255e-09
43	CREBBP	3.7378254631759293e-10
44	PML	9.021792160366256e-11
45	PAPPA	2.8503121099796147e-10
46	KLF5	6.688894016082786e-10
47	CTNNB1	2.4152243392632324e-10
48	FHL2	1.0936029573527946e-10
49	AXIN1	3.7705795155781256e-10
50	YAP1	5.06941968564247e-10
51	SUMO1	1.3432449614795887e-10
52	MYB	3.066958735689461e-11
53	EP300	7.484907790966376e-11
54	SATB1	3.8947848401215265e-12
55	JUN	2.211397622322978e-12
56	PIAS1	9.658845225688005e-14
57	UBE2I	1.0955167866613228e-13
58	NCOR1	2.9143293932245737e-14
59	CEBPB	1.731959222565298e-14
60	NCOR2	2.7559622977902368e-14
61	PPARG	1.7174180931429278e-14
62	SIRT1	1.4040761842993776e-14
63	AR	8.012505625858463e-15
64	SP1	5.174534898290099e-15
65	HNF4A	3.1309479563281046e-16
66	VDR	3.2896016835530705e-17
67	MDM2	8.742559473179898e-17
68	RB1	5.588588081416121e-17
69	KAT2B	3.924424576706823e-17
70	TP73	2.7059975850804237e-18
71	HIF1A	1.0817586960764476e-18
72	TP53	1.750001130137164e-18
73	PLAGL1	5.733631091047291e-21
74	DAXX	1.5909053117930697e-17
75	ETS1	4.3138446365673006e-19
76	HDAC3	6.308276454189063e-18
77	RELA	1.266037522765024e-17
78	NCOA6	7.714156574859917e-19
79	FOS	3.5900174491529625e-19
80	PIN1	3.130508164022199e-19
81	RARA	2.947588162137718e-20
82	NCOA1	1.1640609598297495e-20
83	NCOA3	7.166664159503013e-22
84	RXRA	1.738786153493361e-22
85	NR0B2	2.958976699029445e-21
86	NFKB1	4.076099356159686e-21
87	SRF	9.969291603424314e-23
88	TDG	4.7731454349469617e-20
89	TP63	4.2412489602026674e-21
90	STAT3	1.3054866445438574e-19
91	ATF3	4.08714182685776e-21
92	SMARCA4	1.1463044908207187e-20
93	MYOD1	5.2677175808941984e-20
94	PPARGC1A	1.488072063373048e-20
95	CREB1	2.289432303224933e-20
96	KAT5	3.705189717417951e-21
