#rank	DIAMOnD_node	p_hyper
1	HSP90AA1	2.0945862645367973e-11
2	CDC37	4.206477223453144e-09
3	HSP90AA5P	1.3689219607075944e-09
4	BTK	3.4005158950062454e-09
5	HSP90AB1	2.286698681755185e-08
6	PSKH2	8.034668175171083e-10
7	MET	2.442463988485206e-09
8	ITK	4.693445280764545e-11
9	FGR	2.3123558159658435e-09
10	HSP90AB3P	7.982345797145324e-11
11	MYLK4	9.69374718235208e-11
12	STK35	3.4563661692062934e-10
13	SGK2	9.966293615104038e-10
14	FKBP5	4.578999199022974e-11
15	TSSK6	1.0029812125122271e-11
16	SRMS	1.505056142339408e-11
17	HSP90AA4P	5.069197033257802e-13
18	AURKC	3.286656448200291e-13
19	AMHR2	2.5946359408341393e-12
20	HSP90AB4P	1.3945413996599443e-13
21	CDKL4	8.162500540891332e-14
22	PDIK1L	3.049710148646993e-13
23	AKT3	5.39156804336964e-13
24	RPS6KA4	7.550904202345138e-13
25	CDKL1	1.2194916857802162e-12
26	UNC45B	3.2079666928303654e-12
27	CDK15	1.2184356471357483e-11
28	CCDC117	1.645778484336734e-11
29	CDK13	3.433823945975816e-10
30	STK11	5.742136526301269e-10
31	CDK4	4.601187353434164e-11
32	AKT1	2.6860311186846124e-10
33	IKBKG	1.4347400840542563e-10
34	ERBB2	2.959583907834893e-10
35	SRC	1.0753324136265809e-10
36	FLT3	1.4993125916089092e-11
37	CDK6	1.7615924442458182e-10
38	MAP2K5	9.435765036559086e-12
39	CDKN2B	4.4801079354929674e-11
40	HGF	1.9377840463080347e-11
41	EPHA2	5.1716128693108445e-12
42	RAF1	5.399838325359992e-13
43	GRM1	1.6127270317384565e-14
44	FGFR4	2.2436499681259226e-15
45	CDKN2C	1.8092293319066634e-16
46	LATS2	4.0870232789191274e-17
47	CCND2	2.1074616910836397e-18
48	RASSF1	1.238963505452721e-19
49	GLIS2	1.9871144530755845e-20
50	MAP2K6	1.0802813064810996e-21
51	MAP2K3	4.543227920712673e-23
52	BECN1	7.830741036954057e-23
53	TERT	3.606803107548636e-24
54	TEAD2	8.897646012887473e-26
55	CDKN2A	4.804018402024084e-25
56	ARNT	2.8350343463118827e-24
57	CD44	3.6268446305376166e-24
58	NF2	1.2112487675789323e-24
59	PDGFRA	1.3267585984423504e-24
60	KDELR2	4.160799406289075e-25
61	CBLC	2.656384865999551e-24
62	CCNE1	2.95227967334797e-21
63	MAP3K5	5.2429572704788864e-20
64	HIF1A	7.690389614424622e-20
65	MDM4	2.322797352686072e-19
66	ARAF	9.295337548518064e-19
67	AURKA	1.8591713140569514e-17
68	BRAF	9.613587412487347e-18
69	FZR1	1.6388944519270687e-17
70	KAT2A	2.717896728387898e-16
71	TTYH2	2.4030891788178124e-18
72	MAPK14	5.159987405260416e-16
73	TSC1	3.405353456344734e-17
74	MYC	2.83407925090643e-17
75	HSPA1A	1.2466331811602626e-17
76	HSPA4	1.4700751590950503e-16
77	TP53	8.652595741208241e-17
78	IKBKB	6.645673180733734e-16
79	IGF1R	9.380663288858087e-16
80	RELA	1.5053817745614777e-16
81	HSPA6	1.0862824023436862e-15
82	GLIS1	1.5007140314866387e-15
83	SOX3	1.3515440851196323e-17
84	NFIC	2.659801165198094e-16
85	ABCB5	4.4878130783358704e-15
86	MAPK3	9.685947125871702e-15
87	STUB1	1.3314920780900556e-15
88	HSPA8	7.554999941471211e-16
89	MAP2K1	1.6074422313321539e-15
90	MAP2K2	1.0034380289418351e-15
91	DNAJA1	6.662723577685758e-16
92	SOCS1	1.6317547790637575e-15
93	FYN	2.883272062289249e-16
94	CTNNB1	2.0859672955881103e-15
95	TUBB	2.675782107837369e-16
96	EGFR	5.214510165706845e-16
97	PTK6	1.2432023147929492e-16
98	HSPB1	6.396627541529479e-17
99	CSK	1.407337774702585e-17
100	HSPA9	2.6502464339248977e-18
101	HSPA5	1.2843237019515501e-18
102	PRKCZ	2.3272725089636204e-19
103	DNAJA2	2.5428557847065156e-19
104	CAD	5.227682757629009e-20
105	BAG2	2.0075130249226005e-19
106	CBL	5.157271392875221e-20
107	LCK	2.5209837630808613e-20
108	TUBB4B	2.6470750198106156e-21
109	PTK2	1.2473355520653156e-20
110	SHC1	2.867598148129122e-21
111	PTPN11	6.238777786018304e-20
112	STIP1	2.0377152802349416e-20
113	PTEN	1.9152435419975323e-20
114	HSPH1	2.1222701200929224e-21
115	AR	8.71124214290356e-21
116	RASA1	1.3243993246573948e-21
117	PXN	9.158440317033385e-21
118	YES1	1.449966659358689e-21
119	PIK3R1	4.34645295350472e-22
120	HDAC6	4.016118697661145e-21
121	MAPT	1.1753141703279015e-21
122	YWHAZ	1.0314031601924208e-21
123	ABL1	1.557436150791368e-22
124	ERBB4	8.150824623628824e-23
125	SYK	9.621547695709454e-23
126	GRB2	2.4084953534334074e-23
127	ZAP70	7.456008282744351e-24
128	CRK	1.0052290805775706e-24
129	KIT	1.392888132500302e-23
130	GRB10	1.3789144024951213e-23
131	JAK2	3.410004113498823e-24
132	PLCG1	9.681615584882147e-25
133	DOK1	2.223972830982007e-24
134	VAV1	7.731602159107925e-24
135	PLCG2	3.4403512269264824e-25
136	CBLB	1.1410225201530123e-25
137	PTK2B	1.472846397631977e-26
138	PDGFRB	9.802149180664147e-25
139	CRKL	8.393314623340867e-23
140	ABL2	1.3137036388079811e-23
141	GAB1	2.1090552359604647e-23
142	PIK3R2	1.2113173866890877e-24
143	TEC	4.328983284808908e-26
144	LYN	5.308896516329622e-25
145	BLNK	1.356496462979108e-25
146	AXL	5.4837858931744825e-24
147	IRS4	4.8499778870753615e-23
148	PIK3CA	4.848843741928762e-24
149	PIK3R3	2.0756126923810432e-24
150	IRS1	6.654979240444414e-26
151	SOCS3	2.345693662417479e-24
152	CSF1R	6.938294561565653e-25
153	STAT3	3.603853763512541e-24
154	BLK	2.1899088938317647e-25
155	TNK2	1.6886212701605376e-23
156	FGFR1	3.3162494554998556e-24
157	SLA	4.582866844393554e-25
158	SOS1	2.5034892253031883e-24
159	NCK1	2.768266817583389e-25
160	LCP2	2.9880051602741537e-24
161	PTPN6	1.897659048194986e-24
162	ALK	1.335716716615602e-23
163	WAS	3.184674982631048e-23
164	SH2D2A	4.511888422004831e-23
165	GAB2	1.7405686998830992e-22
166	YWHAE	7.281844265217455e-23
167	MAPK1	1.8003487527766852e-22
168	PRKCE	1.6609472028769317e-22
169	JAK1	2.3619291165615154e-22
170	SHB	8.802775191294528e-24
171	RET	4.13953132889549e-22
172	NEDD4	2.5158773957717557e-22
173	LRRK1	8.197972015240569e-24
174	BCR	7.629986038250093e-23
175	FES	9.114409611639114e-23
176	RPS6KA3	2.2537047970016546e-22
177	PECAM1	7.170983385317273e-22
178	JUP	3.14094387025147e-22
179	CDK1	8.477425060671694e-22
180	MAPK7	3.0794309970298423e-21
181	SH3KBP1	7.598022200430777e-21
182	SH3BP2	1.185715556098735e-22
183	INPPL1	2.2841332683274938e-21
184	HSH2D	1.4326721124731955e-20
185	PAK1	2.062172624614918e-20
186	YWHAG	2.036209013236826e-20
187	YWHAQ	3.3370361922667337e-20
188	IRS2	2.1699981940636354e-21
189	EPOR	1.6951342177577405e-21
190	INPP5D	1.5236191519272617e-21
191	YWHAB	5.201339054418036e-21
192	MST1R	4.4273663473975705e-22
193	ERRFI1	5.203543622990174e-21
194	ARRB1	6.664860144815736e-21
195	INSR	1.468054708099646e-20
196	KHDRBS1	9.691417439389715e-21
197	NTRK1	1.240844898273746e-20
198	FRS2	1.681020841268688e-21
199	YWHAH	1.295916809796313e-20
200	ARHGAP32	7.80464257547122e-22
