,Top 25,Top 50,Top 100,Top 200
Colorectal Carcinoma,0.4606976593965657,0.6461716257514323,0.7209304157657986,0.7080051982868283
Lymphatic Metastasis,0.12715740462425673,0.1520090486030301,0.14732142226885295,0.12944284800531058
"Condition, Preneoplastic",0.0,0.0,0.0,0.056873536777023614
Alzheimer's Disease,0.5807623327397319,0.6170583867861164,0.5808419396367132,0.5649183429704738
Ovarian Mucinous Adenocarcinoma,0.0,0.0,0.0,0.025377522644715576
Female infertility,0.0,0.0,0.03797289360605309,0.03797289360605309
Single Seizure,0.0,0.0,0.0,0.0
"Hearing Loss, Extreme",0.0,0.0,0.0,0.0
Stomach Neoplasms,0.4284527014135135,0.31529749536251045,0.22603436870799096,0.15182067314443398
Pneumonitis,0.4765987755345648,0.4480756004153541,0.3153973371612667,0.2381387250569153
Malignant neoplasm of prostate,0.9677007984190376,0.890361396735648,0.8282000094084554,0.7036194125496782
Neuroblastoma,0.7386030121086541,0.6990779971413741,0.6830509922523432,0.5744279500762652
