,Top 25,Top 50,Top 100,Top 200
Colorectal Carcinoma,0.0068677949472651465,0.018527547537786442,0.03853564547206165,0.07008466603951083
Lymphatic Metastasis,0.02,0.042352941176470586,0.06736842105263158,0.09043478260869564
"Condition, Preneoplastic",0.0,0.0,0.0,0.019138755980861243
Alzheimer's Disease,0.00937395379979913,0.020584329349269587,0.037230568256041804,0.07020872865275142
Ovarian Mucinous Adenocarcinoma,0.0,0.0,0.0,0.009478672985781991
Female infertility,0.0,0.0,0.018518518518518517,0.009615384615384616
Single Seizure,0.0,0.0,0.0,0.0
"Hearing Loss, Extreme",0.0,0.0,0.0,0.0
Stomach Neoplasms,0.034883720930232565,0.044362292051756014,0.05414551607445008,0.05788712011577425
Pneumonitis,0.03205128205128205,0.061633281972265024,0.07153075822603719,0.09261576971214018
Malignant neoplasm of prostate,0.014201183431952662,0.02525697503671072,0.045730824891461665,0.07369901547116738
Neuroblastoma,0.015803336259877086,0.029526704298740776,0.056948576285592876,0.08805544231553199
