,Top 25,Top 50,Top 100,Top 200
Colorectal Carcinoma,0.012161135039270334,0.023162134944612285,0.04525111884634511,0.08102862688015525
Lymphatic Metastasis,0.0392156862745098,0.08376963350785341,0.12962962962962962,0.19548872180451127
"Condition, Preneoplastic",0.0,0.0,0.0,0.0
Alzheimer's Disease,0.0163098878695209,0.032345013477088944,0.057654075546719676,0.10904425914047466
Ovarian Mucinous Adenocarcinoma,0.0,0.0,0.0,0.0
Female infertility,0.060606060606060615,0.06896551724137932,0.037037037037037035,0.019230769230769232
Single Seizure,0.0,0.0,0.0,0.0
"Hearing Loss, Extreme",0.0,0.0,0.0,0.0
Stomach Neoplasms,0.0631163708086785,0.12030075187969926,0.18213058419243985,0.2375366568914956
Pneumonitis,0.03241491085899514,0.08099688473520249,0.1416184971098266,0.21212121212121213
Malignant neoplasm of prostate,0.015332720024532353,0.03043213633597078,0.058153477218225426,0.10302677532013972
Neuroblastoma,0.017969451931716084,0.03376277210128832,0.059973924380704036,0.09579341940857976
